fecha,dia_inicio,dia_cuarentena_dnu260,osm_admin_level_2,osm_admin_level_4,osm_admin_level_8,tot_casosconf,nue_casosconf_diff,tot_fallecidos,nue_fallecidos_diff,tot_recuperados,tot_terapia,test_RT-PCR_negativos,test_RT-PCR_total,transmision_tipo,informe_tipo,informe_link,observacion,covid19argentina_admin_level_4
12/11/2020,253,,,Entre Ríos,,1279728,308,34675,9,,,,,,,,,
12/11/2020,253,,,Formosa,,1279729,1,34675,0,,,,,,,,,
12/11/2020,253,,,Jujuy,,1279749,20,34679,4,,,,,,,,,
12/11/2020,253,,,La Pampa,,1279835,86,34681,2,,,,,,,,,
12/11/2020,253,,,La Rioja,,1279883,48,34687,6,,,,,,,,,
12/11/2020,253,,,Mendoza,,1280263,380,34694,7,,,,,,,,,
12/11/2020,253,,,Misiones,,1280263,0,34694,0,,,,,,,,,
12/11/2020,253,,,Neuquén,,1280618,355,34710,16,,,,,,,,,
12/11/2020,253,,,Río Negro,,1281047,429,34719,9,,,,,,,,,
12/11/2020,253,,,Salta,,1281163,116,34720,1,,,,,,,,,
12/11/2020,253,,,San Juan,,1281281,118,34720,0,,,,,,,,,
12/11/2020,253,,,San Luis,,1281627,346,34726,6,,,,,,,,,
12/11/2020,253,,,Santa Cruz,,1281887,260,34729,3,,,,,,,,,
12/11/2020,253,,,Santa Fe,,1283484,1597,34762,33,,,,,,,,,
12/11/2020,253,,,Santiago del Estero,,1283672,188,34763,1,,,,,,,,,
12/11/2020,253,,,Tierra del Fuego,,1283886,214,34779,16,,,,,,,,,
12/11/2020,253,,,Tucumán,,1284519,633,34781,2,,,,,,,,,
12/11/2020,253,,,Indeterminado,,1284519,0,34781,0,,,,,,,,,
13/11/2020,254,,,Buenos Aires,,1287280,2761,34868,87,,,,,,,,,
13/11/2020,254,,,CABA,,1287677,397,34884,16,,,,,,,,,
13/11/2020,254,,,Catamarca,,1287736,59,34887,3,,,,,,,,,
13/11/2020,254,,,Chaco,,1287994,258,34889,2,,,,,,,,,
13/11/2020,254,,,Chubut,,1288361,367,34906,17,,,,,,,,,
13/11/2020,254,,,Córdoba,,1289992,1631,34935,29,,,,,,,,,
13/11/2020,254,,,Corrientes,,1290056,64,34938,3,,,,,,,,,
13/11/2020,254,,,Entre Ríos,,1290353,297,34943,5,,,,,,,,,
13/11/2020,254,,,Formosa,,1290354,1,34943,0,,,,,,,,,
13/11/2020,254,,,Jujuy,,1290384,30,34944,1,,,,,,,,,
13/11/2020,254,,,La Pampa,,1290466,82,34945,1,,,,,,,,,
13/11/2020,254,,,La Rioja,,1290535,69,34945,0,,,,,,,,,
13/11/2020,254,,,Mendoza,,1290960,425,34953,8,,,,,,,,,
13/11/2020,254,,,Misiones,,1290969,9,34953,0,,,,,,,,,
13/11/2020,254,,,Neuquén,,1291224,255,34985,32,,,,,,,,,
13/11/2020,254,,,Río Negro,,1291559,335,34993,8,,,,,,,,,
13/11/2020,254,,,Salta,,1291716,157,34996,3,,,,,,,,,
13/11/2020,254,,,San Juan,,1291814,98,35009,13,,,,,,,,,
13/11/2020,254,,,San Luis,,1292279,465,35016,7,,,,,,,,,
13/11/2020,254,,,Santa Cruz,,1292544,265,35017,1,,,,,,,,,
13/11/2020,254,,,Santa Fe,,1294227,1683,35025,8,,,,,,,,,
13/11/2020,254,,,Santiago del Estero,,1294731,504,35028,3,,,,,,,,,
13/11/2020,254,,,Tierra del Fuego,,1294902,171,35034,6,,,,,,,,,
13/11/2020,254,,,Tucumán,,1296378,1476,35045,11,,,,,,,,,
13/11/2020,254,,,Indeterminado,,1296378,0,35045,0,,,,,,,,,
14/11/2020,255,,,Buenos Aires,,1298678,2300,35222,177,,,,,,,,,
14/11/2020,255,,,CABA,,1299184,506,35236,14,,,,,,,,,
14/11/2020,255,,,Catamarca,,1299218,34,35236,0,,,,,,,,,
14/11/2020,255,,,Chaco,,1299433,215,35238,2,,,,,,,,,
14/11/2020,255,,,Chubut,,1299708,275,35240,2,,,,,,,,,
14/11/2020,255,,,Córdoba,,1300847,1139,35259,19,,,,,,,,,
14/11/2020,255,,,Corrientes,,1300991,144,35260,1,,,,,,,,,
14/11/2020,255,,,Entre Ríos,,1301297,306,35267,7,,,,,,,,,
14/11/2020,255,,,Formosa,,1301298,1,35267,0,,,,,,,,,
14/11/2020,255,,,Jujuy,,1301320,22,35268,1,,,,,,,,,
14/11/2020,255,,,La Pampa,,1301415,95,35268,0,,,,,,,,,
14/11/2020,255,,,La Rioja,,1301495,80,35268,0,,,,,,,,,
14/11/2020,255,,,Mendoza,,1301789,294,35271,3,,,,,,,,,
14/11/2020,255,,,Misiones,,1301793,4,35271,0,,,,,,,,,
14/11/2020,255,,,Neuquén,,1301974,181,35271,0,,,,,,,,,
14/11/2020,255,,,Río Negro,,1302191,217,35278,7,,,,,,,,,
14/11/2020,255,,,Salta,,1302250,59,35283,5,,,,,,,,,
14/11/2020,255,,,San Juan,,1302338,88,35283,0,,,,,,,,,
14/11/2020,255,,,San Luis,,1302537,199,35283,0,,,,,,,,,
14/11/2020,255,,,Santa Cruz,,1302697,160,35284,1,,,,,,,,,
14/11/2020,255,,,Santa Fe,,1304036,1339,35296,12,,,,,,,,,
14/11/2020,255,,,Santiago del Estero,,1304300,264,35298,2,,,,,,,,,
14/11/2020,255,,,Tierra del Fuego,,1304420,120,35299,1,,,,,,,,,
14/11/2020,255,,,Tucumán,,1304846,426,35307,8,,,,,,,,,
14/11/2020,255,,,Indeterminado,,1304846,0,35307,0,,,,,,,,,
15/11/2020,256,,,Buenos Aires,,1306292,1446,35375,68,,,,,,,,,
15/11/2020,256,,,CABA,,1306589,297,35380,5,,,,,,,,,
15/11/2020,256,,,Catamarca,,1306634,45,35380,0,,,,,,,,,
15/11/2020,256,,,Chaco,,1306764,130,35384,4,,,,,,,,,
15/11/2020,256,,,Chubut,,1306923,159,35386,2,,,,,,,,,
15/11/2020,256,,,Córdoba,,1307755,832,35400,14,,,,,,,,,
15/11/2020,256,,,Corrientes,,1307848,93,35400,0,,,,,,,,,
15/11/2020,256,,,Entre Ríos,,1308028,180,35403,3,,,,,,,,,
15/11/2020,256,,,Formosa,,1308028,0,35403,0,,,,,,,,,
15/11/2020,256,,,Jujuy,,1308049,21,35403,0,,,,,,,,,
15/11/2020,256,,,La Pampa,,1308114,65,35403,0,,,,,,,,,
15/11/2020,256,,,La Rioja,,1308138,24,35403,0,,,,,,,,,
15/11/2020,256,,,Mendoza,,1308232,94,35405,2,,,,,,,,,
15/11/2020,256,,,Misiones,,1308235,3,35405,0,,,,,,,,,
15/11/2020,256,,,Neuquén,,1308469,234,35415,10,,,,,,,,,
15/11/2020,256,,,Río Negro,,1308601,132,35421,6,,,,,,,,,
15/11/2020,256,,,Salta,,1308668,67,35421,0,,,,,,,,,
15/11/2020,256,,,San Juan,,1308697,29,35421,0,,,,,,,,,
15/11/2020,256,,,San Luis,,1308877,180,35421,0,,,,,,,,,
15/11/2020,256,,,Santa Cruz,,1309063,186,35425,4,,,,,,,,,
15/11/2020,256,,,Santa Fe,,1309748,685,35434,9,,,,,,,,,
15/11/2020,256,,,Santiago del Estero,,1309999,251,35434,0,,,,,,,,,
15/11/2020,256,,,Tierra del Fuego,,1310088,89,35435,1,,,,,,,,,
15/11/2020,256,,,Tucumán,,1310491,403,35435,0,,,,,,,,,
15/11/2020,256,,,Indeterminado,,1310491,0,35435,0,,,,,,,,,
16/11/2020,257,,,Buenos Aires,,1312681,2190,35540,105,,,,,,,,,
16/11/2020,257,,,CABA,,1313064,383,35559,19,,,,,,,,,
16/11/2020,257,,,Catamarca,,1313162,98,35559,0,,,,,,,,,
16/11/2020,257,,,Chaco,,1313312,150,35572,13,,,,,,,,,
16/11/2020,257,,,Chubut,,1313524,212,35574,2,,,,,,,,,
16/11/2020,257,,,Córdoba,,1314225,701,35601,27,,,,,,,,,
16/11/2020,257,,,Corrientes,,1314347,122,35601,0,,,,,,,,,
16/11/2020,257,,,Entre Ríos,,1314504,157,35612,11,,,,,,,,,
16/11/2020,257,,,Formosa,,1314506,2,35612,0,,,,,,,,,
16/11/2020,257,,,Jujuy,,1314530,24,35612,0,,,,,,,,,
16/11/2020,257,,,La Pampa,,1314591,61,35614,2,,,,,,,,,
16/11/2020,257,,,La Rioja,,1314636,45,35615,1,,,,,,,,,
16/11/2020,257,,,Mendoza,,1315065,429,35625,10,,,,,,,,,
16/11/2020,257,,,Misiones,,1315081,16,35625,0,,,,,,,,,
16/11/2020,257,,,Neuquén,,1315484,403,35630,5,,,,,,,,,
16/11/2020,257,,,Río Negro,,1315682,198,35639,9,,,,,,,,,
16/11/2020,257,,,Salta,,1315725,43,35644,5,,,,,,,,,
16/11/2020,257,,,San Juan,,1315792,67,35651,7,,,,,,,,,
16/11/2020,257,,,San Luis,,1316026,234,35651,0,,,,,,,,,
16/11/2020,257,,,Santa Cruz,,1316149,123,35653,2,,,,,,,,,
16/11/2020,257,,,Santa Fe,,1317468,1319,35689,36,,,,,,,,,
16/11/2020,257,,,Santiago del Estero,,1317660,192,35692,3,,,,,,,,,
16/11/2020,257,,,Tierra del Fuego,,1317804,144,35701,9,,,,,,,,,
16/11/2020,257,,,Tucumán,,1318384,580,35727,26,,,,,,,,,
16/11/2020,257,,,Indeterminado,,1318384,0,35727,0,,,,,,,,,
17/11/2020,258,,,Buenos Aires,,1321188,2804,35894,167,,,,,,,,,
17/11/2020,258,,,CABA,,1321616,428,35905,11,,,,,,,,,
17/11/2020,258,,,Catamarca,,1321633,17,35905,0,,,,,,,,,
17/11/2020,258,,,Chaco,,1321892,259,35918,13,,,,,,,,,
17/11/2020,258,,,Chubut,,1322236,344,35926,8,,,,,,,,,
17/11/2020,258,,,Córdoba,,1323545,1309,35953,27,,,,,,,,,
17/11/2020,258,,,Corrientes,,1323683,138,35964,11,,,,,,,,,
17/11/2020,258,,,Entre Ríos,,1324031,348,35972,8,,,,,,,,,
17/11/2020,258,,,Formosa,,1324031,0,35972,0,,,,,,,,,
17/11/2020,258,,,Jujuy,,1324052,21,35973,1,,,,,,,,,
17/11/2020,258,,,La Pampa,,1324117,65,35984,11,,,,,,,,,
17/11/2020,258,,,La Rioja,,1324135,18,35985,1,,,,,,,,,
17/11/2020,258,,,Mendoza,,1324531,396,35992,7,,,,,,,,,
17/11/2020,258,,,Misiones,,1324537,6,35992,0,,,,,,,,,
17/11/2020,258,,,Neuquén,,1325536,999,36021,29,,,,,,,,,
17/11/2020,258,,,Río Negro,,1325831,295,36026,5,,,,,,,,,
17/11/2020,258,,,Salta,,1325923,92,36030,4,,,,,,,,,
17/11/2020,258,,,San Juan,,1326095,172,36030,0,,,,,,,,,
17/11/2020,258,,,San Luis,,1326328,233,36035,5,,,,,,,,,
17/11/2020,258,,,Santa Cruz,,1326595,267,36053,18,,,,,,,,,
17/11/2020,258,,,Santa Fe,,1328072,1477,36086,33,,,,,,,,,
17/11/2020,258,,,Santiago del Estero,,1328185,113,36089,3,,,,,,,,,
17/11/2020,258,,,Tierra del Fuego,,1328317,132,36091,2,,,,,,,,,
17/11/2020,258,,,Tucumán,,1329005,688,36106,15,,,,,,,,,
17/11/2020,258,,,Indeterminado,,1329005,0,36106,0,,,,,,,,,
18/11/2020,259,,,Buenos Aires,,1331831,2826,36174,68,,,,,,,,,
18/11/2020,259,,,CABA,,1332215,384,36195,21,,,,,,,,,
18/11/2020,259,,,Catamarca,,1332238,23,36196,1,,,,,,,,,
18/11/2020,259,,,Chaco,,1332468,230,36199,3,,,,,,,,,
18/11/2020,259,,,Chubut,,1332834,366,36206,7,,,,,,,,,
18/11/2020,259,,,Córdoba,,1334215,1381,36237,31,,,,,,,,,
18/11/2020,259,,,Corrientes,,1334487,272,36243,6,,,,,,,,,
18/11/2020,259,,,Entre Ríos,,1334861,374,36247,4,,,,,,,,,
18/11/2020,259,,,Formosa,,1334864,3,36247,0,,,,,,,,,
18/11/2020,259,,,Jujuy,,1334891,27,36248,1,,,,,,,,,
18/11/2020,259,,,La Pampa,,1334966,75,36250,2,,,,,,,,,
18/11/2020,259,,,La Rioja,,1335017,51,36251,1,,,,,,,,,
18/11/2020,259,,,Mendoza,,1335356,339,36275,24,,,,,,,,,
18/11/2020,259,,,Misiones,,1335366,10,36275,0,,,,,,,,,
18/11/2020,259,,,Neuquén,,1335714,348,36289,14,,,,,,,,,
18/11/2020,259,,,Río Negro,,1336013,299,36297,8,,,,,,,,,
18/11/2020,259,,,Salta,,1336125,112,36306,9,,,,,,,,,
18/11/2020,259,,,San Juan,,1336299,174,36306,0,,,,,,,,,
18/11/2020,259,,,San Luis,,1336518,219,36312,6,,,,,,,,,
18/11/2020,259,,,Santa Cruz,,1336786,268,36318,6,,,,,,,,,
18/11/2020,259,,,Santa Fe,,1338443,1657,36341,23,,,,,,,,,
18/11/2020,259,,,Santiago del Estero,,1338672,229,36341,0,,,,,,,,,
18/11/2020,259,,,Tierra del Fuego,,1338804,132,36345,4,,,,,,,,,
18/11/2020,259,,,Tucumán,,1339337,533,36346,1,,,,,,,,,
18/11/2020,259,,,Indeterminado,,1339337,0,36346,0,,,,,,,,,
19/11/2020,260,,,Buenos Aires,,1342080,2743,36393,47,,,,,,,,,
19/11/2020,260,,,CABA,,1342559,479,36397,4,,,,,,,,,
19/11/2020,260,,,Catamarca,,1342589,30,36397,0,,,,,,,,,
19/11/2020,260,,,Chaco,,1342879,290,36397,0,,,,,,,,,
19/11/2020,260,,,Chubut,,1343203,324,36408,11,,,,,,,,,
19/11/2020,260,,,Córdoba,,1344254,1051,36423,15,,,,,,,,,
19/11/2020,260,,,Corrientes,,1344515,261,36423,0,,,,,,,,,
19/11/2020,260,,,Entre Ríos,,1344839,324,36429,6,,,,,,,,,
19/11/2020,260,,,Formosa,,1344840,1,36429,0,,,,,,,,,
19/11/2020,260,,,Jujuy,,1344852,12,36429,0,,,,,,,,,
19/11/2020,260,,,La Pampa,,1344915,63,36429,0,,,,,,,,,
19/11/2020,260,,,La Rioja,,1344983,68,36432,3,,,,,,,,,
19/11/2020,260,,,Mendoza,,1345226,243,36437,5,,,,,,,,,
19/11/2020,260,,,Misiones,,1345250,24,36437,0,,,,,,,,,
19/11/2020,260,,,Neuquén,,1345530,280,36443,6,,,,,,,,,
19/11/2020,260,,,Río Negro,,1345839,309,36453,10,,,,,,,,,
19/11/2020,260,,,Salta,,1345912,73,36459,6,,,,,,,,,
19/11/2020,260,,,San Juan,,1346132,220,36459,0,,,,,,,,,
19/11/2020,260,,,San Luis,,1346481,349,36465,6,,,,,,,,,
19/11/2020,260,,,Santa Cruz,,1346767,286,36470,5,,,,,,,,,
19/11/2020,260,,,Santa Fe,,1348433,1666,36504,34,,,,,,,,,
19/11/2020,260,,,Santiago del Estero,,1348691,258,36514,10,,,,,,,,,
19/11/2020,260,,,Tierra del Fuego,,1348860,169,36518,4,,,,,,,,,
19/11/2020,260,,,Tucumán,,1349434,574,36529,11,,,,,,,,,
19/11/2020,260,,,Indeterminado,,1349434,0,36529,0,,,,,,,,,
20/11/2020,261,,,Buenos Aires,,1351739,2305,36663,134,,,,,,,,,
20/11/2020,261,,,CABA,,1352149,410,36685,22,,,,,,,,,
20/11/2020,261,,,Catamarca,,1352161,12,36685,0,,,,,,,,,
20/11/2020,261,,,Chaco,,1352417,256,36690,5,,,,,,,,,
20/11/2020,261,,,Chubut,,1352760,343,36695,5,,,,,,,,,
20/11/2020,261,,,Córdoba,,1353742,982,36710,15,,,,,,,,,
20/11/2020,261,,,Corrientes,,1353906,164,36710,0,,,,,,,,,
20/11/2020,261,,,Entre Ríos,,1354159,253,36719,9,,,,,,,,,
20/11/2020,261,,,Formosa,,1354162,3,36719,0,,,,,,,,,
20/11/2020,261,,,Jujuy,,1354183,21,36720,1,,,,,,,,,
20/11/2020,261,,,La Pampa,,1354271,88,36724,4,,,,,,,,,
20/11/2020,261,,,La Rioja,,1354329,58,36724,0,,,,,,,,,
20/11/2020,261,,,Mendoza,,1354646,317,36730,6,,,,,,,,,
20/11/2020,261,,,Misiones,,1354649,3,36730,0,,,,,,,,,
20/11/2020,261,,,Neuquén,,1354970,321,36731,1,,,,,,,,,
20/11/2020,261,,,Río Negro,,1355171,201,36732,1,,,,,,,,,
20/11/2020,261,,,Salta,,1355337,166,36735,3,,,,,,,,,
20/11/2020,261,,,San Juan,,1355808,471,36735,0,,,,,,,,,
20/11/2020,261,,,San Luis,,1356186,378,36743,8,,,,,,,,,
20/11/2020,261,,,Santa Cruz,,1356434,248,36746,3,,,,,,,,,
20/11/2020,261,,,Santa Fe,,1358191,1757,36764,18,,,,,,,,,
20/11/2020,261,,,Santiago del Estero,,1358443,252,36764,0,,,,,,,,,
20/11/2020,261,,,Tierra del Fuego,,1358570,127,36766,2,,,,,,,,,
20/11/2020,261,,,Tucumán,,1359042,472,36790,24,,,,,,,,,
20/11/2020,261,,,Indeterminado,,1359042,0,36790,0,,,,,,,,,
21/11/2020,262,,,Buenos Aires,,1360936,1894,36831,41,,,,,,,,,
21/11/2020,262,,,CABA,,1361286,350,36835,4,,,,,,,,,
21/11/2020,262,,,Catamarca,,1361311,25,36840,5,,,,,,,,,
21/11/2020,262,,,Chaco,,1361467,156,36840,0,,,,,,,,,
21/11/2020,262,,,Chubut,,1361708,241,36841,1,,,,,,,,,
21/11/2020,262,,,Córdoba,,1362596,888,36851,10,,,,,,,,,
21/11/2020,262,,,Corrientes,,1362692,96,36851,0,,,,,,,,,
21/11/2020,262,,,Entre Ríos,,1362908,216,36856,5,,,,,,,,,
21/11/2020,262,,,Formosa,,1362910,2,36856,0,,,,,,,,,
21/11/2020,262,,,Jujuy,,1362922,12,36857,1,,,,,,,,,
21/11/2020,262,,,La Pampa,,1362979,57,36859,2,,,,,,,,,
21/11/2020,262,,,La Rioja,,1363042,63,36864,5,,,,,,,,,
21/11/2020,262,,,Mendoza,,1363268,226,36866,2,,,,,,,,,
21/11/2020,262,,,Misiones,,1363269,1,36867,1,,,,,,,,,
21/11/2020,262,,,Neuquén,,1363504,235,36867,0,,,,,,,,,
21/11/2020,262,,,Río Negro,,1363673,169,36868,1,,,,,,,,,
21/11/2020,262,,,Salta,,1363721,48,36869,1,,,,,,,,,
21/11/2020,262,,,San Juan,,1363836,115,36869,0,,,,,,,,,
21/11/2020,262,,,San Luis,,1364086,250,36870,1,,,,,,,,,
21/11/2020,262,,,Santa Cruz,,1364249,163,36877,7,,,,,,,,,
21/11/2020,262,,,Santa Fe,,1365503,1254,36898,21,,,,,,,,,
21/11/2020,262,,,Santiago del Estero,,1365704,201,36898,0,,,,,,,,,
21/11/2020,262,,,Tierra del Fuego,,1365925,221,36900,2,,,,,,,,,
21/11/2020,262,,,Tucumán,,1366182,257,36902,2,,,,,,,,,
21/11/2020,262,,,Indeterminado,,1366182,0,36902,0,,,,,,,,,
22/11/2020,263,,,Buenos Aires,,1367180,998,36935,33,,,,,,,,,
22/11/2020,263,,,CABA,,1367375,195,36939,4,,,,,,,,,
22/11/2020,263,,,Catamarca,,1367412,37,36939,0,,,,,,,,,
22/11/2020,263,,,Chaco,,1367531,119,36941,2,,,,,,,,,
22/11/2020,263,,,Chubut,,1367677,146,36941,0,,,,,,,,,
22/11/2020,263,,,Córdoba,,1368129,452,36946,5,,,,,,,,,
22/11/2020,263,,,Corrientes,,1368156,27,36946,0,,,,,,,,,
22/11/2020,263,,,Entre Ríos,,1368315,159,36948,2,,,,,,,,,
22/11/2020,263,,,Formosa,,1368316,1,36948,0,,,,,,,,,
22/11/2020,263,,,Jujuy,,1368325,9,36948,0,,,,,,,,,
22/11/2020,263,,,La Pampa,,1368407,82,36948,0,,,,,,,,,
22/11/2020,263,,,La Rioja,,1368435,28,36949,1,,,,,,,,,
22/11/2020,263,,,Mendoza,,1368587,152,36951,2,,,,,,,,,
22/11/2020,263,,,Misiones,,1368588,1,36951,0,,,,,,,,,
22/11/2020,263,,,Neuquén,,1368757,169,36968,17,,,,,,,,,
22/11/2020,263,,,Río Negro,,1368898,141,36968,0,,,,,,,,,
22/11/2020,263,,,Salta,,1368926,28,36969,1,,,,,,,,,
22/11/2020,263,,,San Juan,,1368988,62,36969,0,,,,,,,,,
22/11/2020,263,,,San Luis,,1369114,126,36970,1,,,,,,,,,
22/11/2020,263,,,Santa Cruz,,1369303,189,36970,0,,,,,,,,,
22/11/2020,263,,,Santa Fe,,1369937,634,37001,31,,,,,,,,,
22/11/2020,263,,,Santiago del Estero,,1370131,194,37001,0,,,,,,,,,
22/11/2020,263,,,Tierra del Fuego,,1370208,77,37002,1,,,,,,,,,
22/11/2020,263,,,Tucumán,,1370366,158,37002,0,,,,,,,,,
22/11/2020,263,,,Indeterminado,,1370366,0,37002,0,,,,,,,,,
23/11/2020,264,,,Buenos Aires,,1371320,954,37037,35,,,,,,,,,
23/11/2020,264,,,CABA,,1371559,239,37039,2,,,,,,,,,
23/11/2020,264,,,Catamarca,,1371563,4,37039,0,,,,,,,,,
23/11/2020,264,,,Chaco,,1371690,127,37040,1,,,,,,,,,
23/11/2020,264,,,Chubut,,1371794,104,37042,2,,,,,,,,,
23/11/2020,264,,,Córdoba,,1372159,365,37055,13,,,,,,,,,
23/11/2020,264,,,Corrientes,,1372280,121,37055,0,,,,,,,,,
23/11/2020,264,,,Entre Ríos,,1372302,22,37057,2,,,,,,,,,
23/11/2020,264,,,Formosa,,1372311,9,37057,0,,,,,,,,,
23/11/2020,264,,,Jujuy,,1372314,3,37060,3,,,,,,,,,
23/11/2020,264,,,La Pampa,,1372352,38,37062,2,,,,,,,,,
23/11/2020,264,,,La Rioja,,1372395,43,37062,0,,,,,,,,,
23/11/2020,264,,,Mendoza,,1372508,113,37067,5,,,,,,,,,
23/11/2020,264,,,Misiones,,1372520,12,37067,0,,,,,,,,,
23/11/2020,264,,,Neuquén,,1372876,356,37069,2,,,,,,,,,
23/11/2020,264,,,Río Negro,,1372968,92,37072,3,,,,,,,,,
23/11/2020,264,,,Salta,,1372985,17,37072,0,,,,,,,,,
23/11/2020,264,,,San Juan,,1373033,48,37072,0,,,,,,,,,
23/11/2020,264,,,San Luis,,1373079,46,37074,2,,,,,,,,,
23/11/2020,264,,,Santa Cruz,,1373189,110,37081,7,,,,,,,,,
23/11/2020,264,,,Santa Fe,,1374210,1021,37104,23,,,,,,,,,
23/11/2020,264,,,Santiago del Estero,,1374291,81,37106,2,,,,,,,,,
23/11/2020,264,,,Tierra del Fuego,,1374443,152,37106,0,,,,,,,,,
23/11/2020,264,,,Tucumán,,1374631,188,37121,15,,,,,,,,,
23/11/2020,264,,,Indeterminado,,1374631,0,37121,0,,,,,,,,,
24/11/2020,265,,,Buenos Aires,,1376560,1929,37273,152,,,,,,,,,
24/11/2020,265,,,CABA,,1376810,250,37285,12,,,,,,,,,
24/11/2020,265,,,Catamarca,,1376823,13,37285,0,,,,,,,,,
24/11/2020,265,,,Chaco,,1377000,177,37290,5,,,,,,,,,
24/11/2020,265,,,Chubut,,1377227,227,37292,2,,,,,,,,,
24/11/2020,265,,,Córdoba,,1377698,471,37325,33,,,,,,,,,
24/11/2020,265,,,Corrientes,,1377790,92,37325,0,,,,,,,,,
24/11/2020,265,,,Entre Ríos,,1377967,177,37338,13,,,,,,,,,
24/11/2020,265,,,Formosa,,1377969,2,37338,0,,,,,,,,,
24/11/2020,265,,,Jujuy,,1377989,20,37338,0,,,,,,,,,
24/11/2020,265,,,La Pampa,,1378050,61,37339,1,,,,,,,,,
24/11/2020,265,,,La Rioja,,1378066,16,37339,0,,,,,,,,,
24/11/2020,265,,,Mendoza,,1378264,198,37342,3,,,,,,,,,
24/11/2020,265,,,Misiones,,1378274,10,37342,0,,,,,,,,,
24/11/2020,265,,,Neuquén,,1378759,485,37342,0,,,,,,,,,
24/11/2020,265,,,Río Negro,,1378993,234,37343,1,,,,,,,,,
24/11/2020,265,,,Salta,,1379090,97,37353,10,,,,,,,,,
24/11/2020,265,,,San Juan,,1379583,493,37353,0,,,,,,,,,
24/11/2020,265,,,San Luis,,1379761,178,37360,7,,,,,,,,,
24/11/2020,265,,,Santa Cruz,,1379969,208,37369,9,,,,,,,,,
24/11/2020,265,,,Santa Fe,,1381156,1187,37401,32,,,,,,,,,
24/11/2020,265,,,Santiago del Estero,,1381231,75,37406,5,,,,,,,,,
24/11/2020,265,,,Tierra del Fuego,,1381340,109,37408,2,,,,,,,,,
24/11/2020,265,,,Tucumán,,1381795,455,37431,23,,,,,,,,,
24/11/2020,265,,,Indeterminado,,1381795,0,37431,0,,,,,,,,,
25/11/2020,266,,,Buenos Aires,,1384057,2262,37505,74,,,,,,,,,
25/11/2020,266,,,CABA,,1384381,324,37516,11,,,,,,,,,
25/11/2020,266,,,Catamarca,,1384393,12,37516,0,,,,,,,,,
25/11/2020,266,,,Chaco,,1384559,166,37517,1,,,,,,,,,
25/11/2020,266,,,Chubut,,1384818,259,37518,1,,,,,,,,,
25/11/2020,266,,,Córdoba,,1385699,881,37554,36,,,,,,,,,
25/11/2020,266,,,Corrientes,,1385824,125,37554,0,,,,,,,,,
25/11/2020,266,,,Entre Ríos,,1386015,191,37572,18,,,,,,,,,
25/11/2020,266,,,Formosa,,1386002,-13,37572,0,,,,,,,,,
25/11/2020,266,,,Jujuy,,1386017,15,37572,0,,,,,,,,,
25/11/2020,266,,,La Pampa,,1386122,105,37574,2,,,,,,,,,
25/11/2020,266,,,La Rioja,,1386140,18,37574,0,,,,,,,,,
25/11/2020,266,,,Mendoza,,1386404,264,37578,4,,,,,,,,,
25/11/2020,266,,,Misiones,,1386412,8,37579,1,,,,,,,,,
25/11/2020,266,,,Neuquén,,1386806,394,37599,20,,,,,,,,,
25/11/2020,266,,,Río Negro,,1387156,350,37605,6,,,,,,,,,
25/11/2020,266,,,Salta,,1387240,84,37607,2,,,,,,,,,
25/11/2020,266,,,San Juan,,1387691,451,37628,21,,,,,,,,,
25/11/2020,266,,,San Luis,,1387876,185,37630,2,,,,,,,,,
25/11/2020,266,,,Santa Cruz,,1388203,327,37637,7,,,,,,,,,
25/11/2020,266,,,Santa Fe,,1389693,1490,37669,32,,,,,,,,,
25/11/2020,266,,,Santiago del Estero,,1389847,154,37671,2,,,,,,,,,
25/11/2020,266,,,Tierra del Fuego,,1390024,177,37675,4,,,,,,,,,
25/11/2020,266,,,Tucumán,,1390388,364,37705,30,,,,,,,,,
25/11/2020,266,,,Indeterminado,,1390388,0,37712,7,,,,,,,,,
26/11/2020,267,,,Buenos Aires,,1392977,2589,37776,64,,,,,,,,,
26/11/2020,267,,,CABA,,1393321,344,37789,13,,,,,,,,,
26/11/2020,267,,,Catamarca,,1393363,42,37791,2,,,,,,,,,
26/11/2020,267,,,Chaco,,1393613,250,37800,9,,,,,,,,,
26/11/2020,267,,,Chubut,,1393879,266,37800,0,,,,,,,,,
26/11/2020,267,,,Córdoba,,1394821,942,37825,25,,,,,,,,,
26/11/2020,267,,,Corrientes,,1394971,150,37825,0,,,,,,,,,
26/11/2020,267,,,Entre Ríos,,1395259,288,37834,9,,,,,,,,,
26/11/2020,267,,,Formosa,,1395259,0,37834,0,,,,,,,,,
26/11/2020,267,,,Jujuy,,1395265,6,37836,2,,,,,,,,,
26/11/2020,267,,,La Pampa,,1395346,81,37836,0,,,,,,,,,
26/11/2020,267,,,La Rioja,,1395359,13,37840,4,,,,,,,,,
26/11/2020,267,,,Mendoza,,1395561,202,37860,20,,,,,,,,,
26/11/2020,267,,,Misiones,,1395577,16,37860,0,,,,,,,,,
26/11/2020,267,,,Neuquén,,1395938,361,37862,2,,,,,,,,,
26/11/2020,267,,,Río Negro,,1396274,336,37867,5,,,,,,,,,
26/11/2020,267,,,Salta,,1396351,77,37873,6,,,,,,,,,
26/11/2020,267,,,San Juan,,1396577,226,37873,0,,,,,,,,,
