Category,Sub_Category,Product_Name,Unit_Price,Quantity,Sales,Product_URL
Electronics,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,5.5600000000000005,1,5.5600000000000005,
Electronics,Phones,Motorla HX550 Universal Bluetooth Headset,39.55,2,79.1,
Electronics,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,195.99,3,587.97,
Electronics,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,47.992000000000004,9,431.92800000000005,
Electronics,Phones,Apple iPhone 5,389.89799999999997,3,1169.694,
Electronics,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",16.76,4,67.04,
Electronics,Copiers,Canon imageCLASS 2200 Advanced Copier,2799.992,4,11199.968,
Electronics,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",7.992000000000002,10,79.92000000000002,
Electronics,Phones,Motorola HK250 Universal Bluetooth Headset,18.392,7,128.744,
Electronics,Accessories,Logitech G19 Programmable Gaming Keyboard,123.98999999999998,9,1115.9099999999999,
Electronics,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",20.712000000000003,2,41.42400000000001,
Electronics,Accessories,Logitech Wireless Marathon Mouse M705,39.992000000000004,7,279.944,
Electronics,Accessories,Memorex Micro Travel Drive 8 GB,13.0,2,26.0,
Electronics,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",8.994,7,62.958,
Electronics,Phones,Spigen Samsung Galaxy S5 Case Wallet,16.99,5,84.94999999999999,
Electronics,Machines,DYMO CardScan Personal V9 Business Card Scanner,159.99,3,479.97,
Electronics,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,23.992,3,71.976,
Electronics,Phones,JBL Micro Wireless Portable Bluetooth Speaker,35.994,3,107.982,
Electronics,Phones,Pyle PMP37LED,76.792,2,153.584,
Electronics,Phones,Aastra 57i VoIP phone,161.61,9,1454.4900000000002,
Electronics,Phones,Jackery Bar Premium Fast-charging Portable Charger,23.96,4,95.84,
Electronics,Phones,Wilson Electronics DB Pro Signal Booster,286.40000000000003,4,1145.6000000000001,
Electronics,Phones,i.Sound Portable Power - 8000 mAh,42.392,2,84.784,
Electronics,Phones,Cisco SPA301,124.79200000000002,1,124.79200000000002,
Electronics,Accessories,Logitech ClearChat Comfort/USB Headset H390,29.29,7,205.03,
Electronics,Phones,Polycom CX600 IP Phone VoIP phone,299.95,8,2399.6,
Electronics,Phones,Mitel MiVoice 5330e IP Phone,219.99200000000005,3,659.9760000000001,
Electronics,Accessories,Enermax Aurora Lite Keyboard,78.15,5,390.75,
Electronics,Phones,LG G3,156.79200000000003,3,470.3760000000001,
Electronics,Accessories,Logitech G602 Wireless Gaming Mouse,63.992,2,127.984,
Electronics,Accessories,"Maxell 74 Minute CDR, 10/Pack",9.78,5,48.9,
Electronics,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",25.89,6,155.34,
Electronics,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,129.99,3,389.97,
Electronics,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,37.99,7,265.93,
Electronics,Phones,LG Exalt,124.79200000000002,1,124.79200000000002,
Electronics,Phones,Jabra SPEAK 410 Multidevice Speakerphone,164.79200000000003,5,823.9600000000002,
Electronics,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",6.99,5,34.95,
Electronics,Accessories,Hypercom P1300 Pinpad,63.0,4,252.0,
Electronics,Phones,Motorola Moto X,271.992,5,1359.96,
Electronics,Phones,Clearsounds A400,52.792,4,211.168,
Electronics,Copiers,Hewlett Packard 310 Color Digital Copier,239.99200000000002,2,479.98400000000004,
Electronics,Phones,Ooma Telo VoIP Home Phone System,100.792,2,201.584,
Electronics,Phones,i.Sound Portable Power - 8000 mAh,52.99,1,52.99,
Electronics,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,15.216000000000001,4,60.864000000000004,
Electronics,Machines,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,93.28500000000001,7,652.9950000000001,
Electronics,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,107.99200000000002,4,431.9680000000001,
Electronics,Phones,Samsung HM1900 Bluetooth Headset,17.56,3,52.67999999999999,
Electronics,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,75.992,3,227.976,
Electronics,Machines,Bady BDG101FRU Card Printer,639.9920000000001,3,1919.976,
Electronics,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder,154.99,11,1704.89,
Electronics,Copiers,Canon Imageclass D680 Copier / Fax,559.9920000000001,6,3359.952,
Electronics,Accessories,Memorex Micro Travel Drive 8 GB,10.4,4,41.6,
Electronics,Phones,Spigen Samsung Galaxy S5 Case Wallet,13.591999999999999,2,27.183999999999997,
Electronics,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,3.9600000000000004,2,7.920000000000001,
Electronics,Phones,Samsung Galaxy Mega 6.3,335.992,2,671.984,
Electronics,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,16.36,3,49.08,
Electronics,Phones,Cisco SPA112 2 Port Phone Adapter,43.96000000000001,5,219.80000000000004,
Electronics,Phones,Aastra 6757i CT Wireless VoIP phone,215.44,2,430.88,
Electronics,Machines,Lexmark MX611dhe Monochrome Laser Printer,509.9970000000001,5,2549.9850000000006,
Electronics,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,11.96,3,35.88,
Electronics,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",9.99,3,29.97,
Electronics,Phones,PowerGen Dual USB Car Charger,9.99,7,69.93,
Electronics,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,90.0,4,360.0,
Electronics,Accessories,Maxell iVDR EX 500GB Cartridge,275.54,3,826.6200000000001,
Electronics,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,23.992,2,47.984,
Electronics,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,17.592,8,140.736,
Electronics,Accessories,Logitech Wireless Headset H600 Over-The-Head Design,42.99,5,214.95000000000002,
Electronics,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",29.592000000000002,3,88.77600000000001,
Electronics,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,14.392000000000001,3,43.176,
Electronics,Phones,Google Nexus 5,179.99,3,539.97,
Electronics,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,23.992,5,119.96000000000001,
Electronics,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,63.992,2,127.984,
Electronics,Accessories,Maxell LTO Ultrium - 800 GB,22.392,2,44.784,
Electronics,Phones,Vtech CS6719,95.99,7,671.93,
Electronics,Phones,Panasonic KX TS3282W Corded phone,67.992,1,67.992,
Electronics,Phones,Plantronics 81402,65.99,1,65.99,
Electronics,Phones,GE DSL Phone Line Filter,31.992000000000008,5,159.96000000000004,
Electronics,Phones,Toshiba IPT2010-SD IP Telephone,111.19200000000001,2,222.38400000000001,
Electronics,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,16.95,4,67.8,
Electronics,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",7.992000000000001,1,7.992000000000001,
Electronics,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,421.95,4,1687.8,
Electronics,Machines,Okidata MB491 Multifunction Printer,399.20000000000005,6,2395.2000000000003,
Electronics,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,29.99,2,59.98,
Electronics,Phones,Google Nexus 5,179.99,11,1979.89,
Electronics,Accessories,Plantronics Audio 995 Wireless Stereo Headset,109.95,4,439.8,
Electronics,Accessories,Logitech G19 Programmable Gaming Keyboard,123.98999999999998,5,619.9499999999999,
Electronics,Machines,I.R.I.S IRISCard Anywhere 5 Card Scanner,116.99100000000003,3,350.97300000000007,
Electronics,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",164.99,1,164.99,
Electronics,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,22.100000000000005,6,132.60000000000002,
Electronics,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,12.99,3,38.97,
Electronics,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,199.99,3,599.97,
Electronics,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,35.99,2,71.98,
Electronics,Phones,Jabra Supreme Plus Driver Edition Headset,71.994,5,359.97,
Electronics,Phones,Nokia Lumia 925,125.99,3,377.96999999999997,
Electronics,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,89.994,7,629.958,
Electronics,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,199.99,4,799.96,
Electronics,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,12.99,2,25.98,
Electronics,Accessories,Logitech G700s Rechargeable Gaming Mouse,79.992,1,79.992,
Electronics,Accessories,Maxell 4.7GB DVD-R 5/Pack,0.99,1,0.99,
Electronics,Accessories,Imation Bio 2GB USB Flash Drive Imation Corp,131.18,5,655.9000000000001,
Electronics,Accessories,KeyTronic E03601U1 - Keyboard - Beige,18.0,4,72.0,
Electronics,Accessories,Logitech Wireless Marathon Mouse M705,49.99,2,99.98,
Electronics,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",9.272,2,18.544,
Electronics,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,47.992000000000004,1,47.992000000000004,
Electronics,Accessories,Maxell 4.7GB DVD+R 5/Pack,0.7920000000000001,3,2.3760000000000003,
Electronics,Phones,Nortel Meridian M3904 Professional Digital phone,123.19200000000001,4,492.76800000000003,
Electronics,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,23.992,2,47.984,
Electronics,Accessories,Logitech Trackman Marble Mouse,23.992,3,71.976,
Electronics,Accessories,KeyTronic KT800P2 - Keyboard - Black,12.016,3,36.048,
Electronics,Accessories,Logitech MX Performance Wireless Mouse,31.912000000000003,3,95.736,
Electronics,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,33.13,3,99.39000000000001,
Electronics,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,4.760000000000001,4,19.040000000000003,
Electronics,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,19.99,3,59.97,
Electronics,Machines,Wasp CCD Handheld Bar Code Reader,112.17,3,336.51,
Electronics,Phones,JBL Micro Wireless Portable Bluetooth Speaker,47.992000000000004,2,95.98400000000001,
Electronics,Phones,Cisco SPA508G,39.593999999999994,1,39.593999999999994,
Electronics,Phones,Toshiba IPT2010-SD IP Telephone,111.19200000000001,2,222.38400000000001,
Electronics,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,35.992000000000004,2,71.98400000000001,
Electronics,Accessories,Logitech Illuminated - Keyboard,59.99,2,119.98,
Electronics,Phones,Aastra 6757i CT Wireless VoIP phone,172.352,2,344.704,
Electronics,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,20.77,3,62.31,
Electronics,Phones,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,1.584,5,7.92,
Electronics,Phones,Toshiba IPT2010-SD IP Telephone,111.19200000000001,8,889.5360000000001,
Electronics,Phones,Nortel Networks T7316 E Nt8 B27,54.391999999999996,5,271.96,
Electronics,Accessories,Microsoft Sculpt Comfort Mouse,31.960000000000004,3,95.88000000000001,
Electronics,Accessories,Plantronics S12 Corded Telephone Headset System,86.23200000000001,3,258.696,
Electronics,Phones,Samsung Galaxy Note 2,275.99399999999997,7,1931.9579999999999,
Electronics,Phones,Cisco SPA525G2 IP Phone - Wireless,11.969999999999999,3,35.91,
Electronics,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,287.96,3,863.8799999999999,
Electronics,Phones,Pyle PMP37LED,95.99,3,287.96999999999997,
Electronics,Accessories,Memorex Froggy Flash Drive 8 GB,14.200000000000001,1,14.200000000000001,
Electronics,Copiers,Hewlett Packard LaserJet 3310 Copier,479.992,6,2879.952,
Electronics,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,2.97,1,2.97,
Electronics,Phones,Polycom SoundPoint IP 450 VoIP phone,225.86,3,677.58,
Electronics,Machines,Cisco CP-7937G Unified IP Conference Station Phone,347.85,2,695.7,
Electronics,Phones,Motorola L804,36.792,5,183.96,
Electronics,Phones,Digium D40 VoIP phone,77.394,4,309.576,
Electronics,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,239.99200000000002,2,479.98400000000004,
Electronics,Machines,DYMO CardScan Personal V9 Business Card Scanner,47.99700000000001,2,95.99400000000001,
Electronics,Accessories,Case Logic 2.4GHz Wireless Keyboard,39.992000000000004,6,239.95200000000003,
Electronics,Phones,Adtran 1202752G1,100.792,2,201.584,
Electronics,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,16.36,3,49.08,
Electronics,Machines,Lexmark MX611dhe Monochrome Laser Printer,1529.991,2,3059.982,
Electronics,Phones,Motorola HK250 Universal Bluetooth Headset,22.99,7,160.92999999999998,
Electronics,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,39.593999999999994,4,158.37599999999998,
Electronics,Phones,Mophie Juice Pack Helium for iPhone,79.99,3,239.96999999999997,
Electronics,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",9.272,3,27.816000000000003,
Electronics,Machines,Cubify CubeX 3D Printer Triple Head Print,1999.995,4,7999.98,
Electronics,Accessories,Logitech Illuminated - Keyboard,47.992000000000004,5,239.96000000000004,
Electronics,Phones,Nortel Meridian M3904 Professional Digital phone,153.99,2,307.98,
Electronics,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,99.99,3,299.96999999999997,
Electronics,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,55.992,1,55.992,
Electronics,Accessories,Logitech Illuminated - Keyboard,59.99,3,179.97,
Electronics,Phones,Nortel Meridian M3904 Professional Digital phone,153.99,3,461.97,
Electronics,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,35.094,6,210.56400000000002,
Electronics,Accessories,Logitech G600 MMO Gaming Mouse,79.99,1,79.99,
Electronics,Phones,AT&T 841000 Phone,69.0,3,207.0,
Electronics,Phones,Aastra 6757i CT Wireless VoIP phone,172.352,4,689.408,
Electronics,Phones,Logitech Mobile Speakerphone P710e - speaker phone,107.984,2,215.968,
Electronics,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,199.99,7,1399.93,
Electronics,Accessories,Logitech G13 Programmable Gameboard with LCD Display,79.99,3,239.96999999999997,
Electronics,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,79.99,3,239.96999999999997,
Electronics,Phones,Pyle PMP37LED,95.99,2,191.98,
Electronics,Phones,Clarity 53712,65.99,1,65.99,
Electronics,Phones,iHome FM Clock Radio with Lightning Dock,55.992,2,111.984,
Electronics,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,29.99,5,149.95,
Electronics,Phones,Nortel Networks T7316 E Nt8 B27,67.99,8,543.92,
Electronics,Phones,Avaya 5420 Digital phone,107.99200000000002,3,323.97600000000006,
Electronics,Phones,Gear Head AU3700S Headset,12.99,7,90.93,
Electronics,Phones,Polycom CX600 IP Phone VoIP phone,299.95,4,1199.8,
Electronics,Accessories,Maxell iVDR EX 500GB Cartridge,275.54,7,1928.7800000000002,
Electronics,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,15.970000000000002,9,143.73000000000002,
Electronics,Accessories,Logitech diNovo Edge Keyboard,249.98999999999998,9,2249.91,
Electronics,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,159.99,1,159.99,
Electronics,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",29.592000000000002,1,29.592000000000002,
Electronics,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,44.99399999999999,2,89.98799999999999,
Electronics,Phones,AT&T 17929 Lendline Telephone,45.24,2,90.48,
Electronics,Phones,Motorola L804,27.594,8,220.752,
Electronics,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,23.992,2,47.984,
Electronics,Accessories,Memorex Micro Travel Drive 32 GB,29.208,4,116.832,
Electronics,Phones,PayAnywhere Card Reader,7.992000000000001,9,71.92800000000001,
Electronics,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,30.19,3,90.57000000000001,
Electronics,Accessories,Memorex Micro Travel Drive 16 GB,15.99,4,63.96,
Electronics,Phones,Nokia Lumia 521 (T-Mobile),29.99,4,119.96,
Electronics,Phones,Jabra SPEAK 410 Multidevice Speakerphone,123.594,3,370.782,
Electronics,Phones,Panasonic KX-TG9471B,156.79200000000003,3,470.3760000000001,
Electronics,Phones,Adtran 1202752G1,100.79199999999999,3,302.376,
Electronics,Accessories,Memorex Froggy Flash Drive 8 GB,14.200000000000001,2,28.400000000000002,
Electronics,Machines,Hewlett-Packard Deskjet 5550 Printer,199.044,3,597.1320000000001,
Electronics,Accessories,Logitech Wireless Headset h800,99.99,2,199.98,
Electronics,Machines,Cisco Desktop Collaboration Experience DX650 IP Video Phone,77.16000000000001,5,385.80000000000007,
Electronics,Phones,Mitel MiVoice 5330e IP Phone,219.99200000000005,3,659.9760000000001,
Electronics,Machines,Cubify CubeX 3D Printer Double Head Print,2399.9919999999997,2,4799.9839999999995,
Electronics,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,20.77,8,166.16,
Electronics,Machines,Bady BDG101FRU Card Printer,479.99399999999997,3,1439.982,
Electronics,Copiers,Canon imageCLASS 2200 Advanced Copier,3499.99,3,10499.97,
Electronics,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,79.99,4,319.96,
Electronics,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,119.0,2,238.0,
Electronics,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,55.99,3,167.97,
Electronics,Accessories,Logitech G105 Gaming Keyboard,59.36999999999999,5,296.84999999999997,
Electronics,Accessories,Imation Clip USB flash drive - 8 GB,18.8,6,112.80000000000001,
Electronics,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,24.152000000000005,7,169.06400000000002,
Electronics,Phones,Google Nexus 5,179.99,3,539.97,
Electronics,Phones,Jabra SPEAK 410,93.99,3,281.96999999999997,
Electronics,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,72.99,4,291.96,
Electronics,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,58.391999999999996,7,408.74399999999997,
Electronics,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,55.2,1,55.2,
Electronics,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,39.99,5,199.95000000000002,
Electronics,Accessories,Microsoft Wireless Mobile Mouse 4000,39.99,5,199.95000000000002,
Electronics,Accessories,Logitech Gaming G510s - Keyboard,84.99,1,84.99,
Electronics,Phones,Cisco SPA508G,65.99,3,197.96999999999997,
Electronics,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural",108.79200000000002,7,761.5440000000001,
Electronics,Phones,Polycom VVX 310 VoIP phone,179.99,8,1439.92,
Electronics,Phones,GE 30522EE2,115.99,3,347.96999999999997,
